acct_num,acct_create_dt,account_close_dt,first_name,last_name,address,city,state,zipcode,phone_number,created,modified
4482,2010-09-14 21:33:36.0,2012-03-16 00:04:12.0,Leon,Crowder,3805 Pennsylvania Avenue,San Jose,CA,95080,4087545835,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4483,2010-03-21 02:19:28.0,2012-02-04 03:42:14.0,Amy,Lange,3759 Lost Creek Road,San Mateo,CA,94482,6502087400,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4484,2010-01-09 18:10:57.0,\N,Bill,Webster,626 Hill Haven Drive,Pasadena,CA,91060,6265897036,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4485,2010-03-10 23:43:32.0,\N,Alva,Adams,2552 University Drive,Fresno,CA,93605,5591697929,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4486,2010-01-22 05:40:27.0,\N,Tyrone,Saunders,1772 Woodridge Lane,Bend,OR,97739,5412148057,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4487,2010-07-08 03:40:58.0,2014-03-14 07:41:01.0,Howard,Steverson,937 Bryan Street,Salinas,CA,93934,8317175454,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4488,2010-08-19 01:37:09.0,\N,Beverly,Bard,4175 Spring Haven Trail,Santa Rosa,CA,94928,7071610398,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4489,2010-04-22 12:36:22.0,\N,Jacqueline,Harbison,4351 Harron Drive,Long Beach,CA,90815,5626340303,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4490,2010-07-24 19:41:12.0,2014-01-27 02:47:37.0,Cristy,Gray,1551 Indiana Avenue,Van Nuys,CA,91341,8189261117,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4491,2010-07-11 18:47:57.0,2013-11-18 09:42:19.0,Ralph,Petersen,3619 Essex Court,Salem,OR,97332,5031331528,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4492,2010-09-08 15:23:21.0,\N,William,Watkins,2086 Cameron Road,Los Angeles,CA,90029,2134651248,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4493,2010-12-05 20:38:44.0,\N,Ray,Salley,2563 Coulter Lane,Berkeley,CA,94729,5102102794,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4494,2010-12-30 11:06:18.0,\N,Dante,Kraatz,2436 Wildrose Lane,Redding,CA,96068,5301373118,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4495,2010-01-29 18:18:02.0,\N,Daniel,Lundquist,4262 Marigold Lane,Santa Barbara,CA,93440,8059093454,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4496,2010-07-25 08:07:01.0,2013-11-02 09:28:19.0,Charles,Evans,848 Augusta Park,Burbank,CA,91571,8187449671,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4497,2010-01-29 02:08:17.0,\N,Mary,Anthony,3396 Daylene Drive,Berkeley,CA,94767,5103785120,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4498,2010-12-12 03:16:38.0,2014-01-21 08:18:13.0,James,Fullen,2806 Spirit Drive,Berkeley,CA,94772,5101313534,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4499,2010-01-02 02:02:35.0,\N,Robert,Spivey,3361 Parkway Drive,Palo Alto,CA,94353,6502983149,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4500,2010-05-30 11:17:08.0,2013-02-11 04:56:03.0,David,Perez,4474 Havanna Street,San Bernardino,CA,92301,9094988835,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4501,2010-12-31 00:09:10.0,\N,William,Schnell,1448 Dane Street,Sacramento,CA,94252,9165405968,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4502,2010-03-15 03:03:04.0,2014-01-20 11:10:21.0,Melody,Mannion,472 Marion Street,Van Nuys,CA,91397,8189760235,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4503,2010-12-31 08:08:58.0,\N,Ruby,Mohammad,303 Stout Street,Burbank,CA,91504,8184641265,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4504,2010-07-25 22:36:47.0,\N,Ronald,Mitchell,4207 Kinney Street,Bakersfield,CA,93324,6619967290,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4505,2010-11-23 06:47:10.0,\N,Bettie,Grider,783 Benson Street,San Diego,CA,91924,6194553697,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4506,2010-12-23 10:41:07.0,\N,Mary,Watson,413 Stutler Lane,Portland,OR,97297,5038286801,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4507,2010-01-06 15:47:31.0,2014-03-12 20:37:40.0,Betty,Dyer,1551 Stratford Drive,Fresno,CA,93722,5597341430,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4508,2010-04-28 05:07:50.0,\N,Melissa,Seabolt,805 Seneca Drive,Berkeley,CA,94766,5102981819,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4509,2010-06-06 04:36:40.0,2013-11-18 09:51:20.0,David,Hersh,2278 North Street,Santa Rosa,CA,94931,7078456315,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4510,2010-05-31 15:44:48.0,2014-03-12 03:23:16.0,Carolyn,Adams,2545 Farland Street,Salinas,CA,93985,8312164409,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4511,2010-12-12 16:07:05.0,\N,Raymond,Diaz,3966 Goldie Lane,Los Angeles,CA,90035,2133552252,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4512,2010-01-30 02:12:55.0,2013-11-19 14:39:40.0,Mary,Watson,123 Post Avenue,Glendale,CA,91269,7478226124,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4513,2010-08-22 20:23:47.0,2014-01-10 19:19:13.0,Robert,Pelaez,2244 Raver Croft Drive,Santa Rosa,CA,94971,7076514964,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4514,2010-05-07 07:41:11.0,\N,Amanda,Chun,2188 Gerald L. Bates Drive,Bakersfield,CA,93236,6612975159,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4515,2010-05-09 12:50:33.0,\N,David,Penix,3918 Sweetwood Drive,San Diego,CA,92180,6190749151,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4516,2010-02-01 02:55:14.0,\N,William,Kinsler,3499 Philadelphia Avenue,Bakersfield,CA,93276,6613669942,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4517,2010-04-19 07:11:46.0,\N,Heather,Gebhart,1152 Kidd Avenue,Santa Barbara,CA,93123,8053611289,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4518,2010-10-23 03:04:48.0,\N,Myrtice,Starks,539 Better Street,Los Angeles,CA,90059,2138114723,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4519,2010-11-04 03:25:22.0,2014-01-10 02:18:38.0,Alvin,Partain,4123 Hawks Nest Lane,Oxnard,CA,93050,8058543174,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4520,2010-02-04 22:26:21.0,2011-04-16 05:21:21.0,Roger,Burnham,3429 Hamilton Drive,Palm Springs,CA,92276,7605120283,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4521,2010-08-07 02:33:31.0,\N,Gary,Waters,2650 Olive Street,Fresno,CA,93716,5590313506,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4522,2010-08-16 05:47:39.0,2013-11-06 11:37:51.0,Monte,Martin,2379 Ruckman Road,San Diego,CA,92008,6191131406,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4523,2010-09-27 09:03:42.0,\N,Debbie,Hill,3497 Duke Lane,Eugene,OR,97478,5418884886,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4524,2010-12-19 16:12:43.0,2014-02-17 20:34:03.0,George,Kunz,4075 Summit Park Avenue,Alhambra,CA,91817,6262343456,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4525,2010-10-22 02:46:44.0,\N,Michael,Marsh,2601 Center Avenue,San Bernardino,CA,92392,9099034123,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4526,2010-01-11 16:44:15.0,2014-02-16 08:18:54.0,Esteban,Marrero,3578 Gordon Street,Inglewood,CA,90367,3103172221,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4527,2010-04-03 22:15:37.0,\N,Justin,Chavez,3429 Park Street,Bakersfield,CA,93281,6613793570,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4528,2010-05-27 01:10:31.0,2013-12-16 18:30:03.0,Anna,Hendren,4986 Stuart Street,Long Beach,CA,90791,5623196961,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4529,2010-09-07 07:01:27.0,\N,Pam,Edmonds,1324 Eagle Lane,Portland,OR,97094,5034110894,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4530,2010-04-10 09:49:13.0,\N,Inez,Skinner,976 Pearlman Avenue,Inglewood,CA,90314,3106922140,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4531,2010-12-04 14:27:11.0,\N,Denise,Peterson,3146 Hart Street,San Bernardino,CA,92328,9092853271,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4532,2010-06-22 23:32:44.0,2014-02-08 06:10:38.0,Ina,Powers,4019 Bartlett Avenue,Torrance,CA,90588,4248881523,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4533,2010-10-17 14:23:47.0,\N,Santana,Howard,185 Woodland Drive,Palo Alto,CA,94311,6509207854,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4534,2010-01-20 15:14:58.0,2014-01-30 15:51:38.0,Jennifer,Woods,2714 Patton Lane,Richmond,CA,94815,5100415686,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4535,2010-06-02 06:52:53.0,2014-01-22 13:44:23.0,Greg,Rainey,3528 John Avenue,Pasadena,CA,91037,6269481296,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4536,2010-02-13 11:32:08.0,2013-11-12 13:36:47.0,Aaron,Viveros,4176 Shinn Street,Anaheim,CA,92861,7145651692,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4537,2010-12-12 19:22:58.0,2014-02-04 03:52:09.0,Jennifer,Dillow,588 Rose Avenue,Pendleton,OR,97825,5415757331,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4538,2010-09-02 15:39:52.0,\N,Cara,Carbone,1543 Mcwhorter Road,Palo Alto,CA,94359,6509522548,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4539,2010-04-10 06:02:15.0,2012-12-12 22:03:42.0,Margaret,Wood,4369 Duck Creek Road,Long Beach,CA,90845,5628318801,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4540,2010-01-19 07:43:31.0,\N,Steven,Keith,3403 Doctors Drive,San Bernardino,CA,92413,9091439453,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4541,2010-02-05 09:21:12.0,2012-04-21 13:29:42.0,Allison,Pridemore,4202 Abner Road,Sacramento,CA,95850,9162581251,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4542,2010-01-04 04:40:28.0,\N,Cheryle,Casto,4197 Tori Lane,Portland,OR,97167,5034920344,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4543,2010-08-17 18:48:37.0,2014-03-06 19:45:40.0,Richard,Martin,2339 Powder House Road,Santa Monica,CA,90441,3108480271,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4544,2010-01-19 14:53:23.0,\N,Bernie,Rea,2208 Horner Street,San Francisco,CA,94012,4150719849,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4545,2010-08-23 12:57:55.0,\N,William,Hinkle,1991 Whitetail Lane,San Jose,CA,95051,4081530676,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4546,2010-10-08 03:07:01.0,2014-02-06 22:58:56.0,Deanna,Rojas,1823 Tail Ends Road,Marysville,CA,95970,5307407020,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4547,2010-02-17 07:55:10.0,\N,Ryan,Jones,4877 Sampson Street,Riverside,CA,92583,9516952730,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4548,2010-09-25 01:08:18.0,\N,George,Gines,1378 Musgrave Street,Anaheim,CA,92879,7140353582,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4549,2010-06-25 13:38:38.0,\N,Malika,Wardell,3941 Filbert Street,Pasadena,CA,91151,6266937545,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4550,2010-08-19 23:13:11.0,2014-01-26 23:58:40.0,Sandra,Dickerson,2572 Keyser Ridge Road,Sacramento,CA,94292,9163539648,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4551,2010-01-25 10:08:31.0,2014-02-16 08:46:39.0,Earl,Doyle,4728 Daylene Drive,Santa Barbara,CA,93150,8053138225,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4552,2010-07-05 08:22:55.0,2014-01-04 06:48:21.0,John,Chenault,1561 Wines Lane,Fresno,CA,93787,5596794110,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4553,2010-03-29 13:05:05.0,2014-01-30 05:26:44.0,Susan,Puckett,1482 Jennifer Lane,Portland,OR,97055,5036472167,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4554,2010-06-30 06:38:19.0,\N,David,Rangel,4210 Better Street,Portland,OR,97044,5034706680,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4555,2010-07-15 13:01:14.0,\N,Kimberly,Mack,4640 Tully Street,Industry,CA,91700,6261961239,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4556,2010-02-24 18:54:53.0,\N,Doris,Gonzales,2306 Bagwell Avenue,Oakland,CA,94653,5106171180,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4557,2010-09-05 10:09:09.0,\N,Anna,Mahmoud,3936 Green Street,Inglewood,CA,90250,3107471671,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4558,2010-09-13 11:39:08.0,2013-12-11 22:48:29.0,Donald,Johnston,3276 Pick Street,Los Angeles,CA,90040,2132262565,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4559,2010-10-03 12:44:32.0,\N,Maria,Martinez,4213 Blane Street,San Diego,CA,91912,6198688548,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4560,2010-04-24 13:30:01.0,\N,Lisa,Martell,3666 Michael Street,San Jose,CA,95010,4080108096,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4561,2010-06-18 09:35:26.0,\N,Melissa,Milton,669 Paradise Lane,Sacramento,CA,95718,9168130068,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4562,2010-01-23 06:55:33.0,\N,Angelica,Reddick,2855 Pinnickinick Street,Sacramento,CA,94262,9167051183,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4563,2010-11-08 10:18:22.0,\N,Jesse,Counts,2949 Collins Avenue,San Bernardino,CA,92350,9096095709,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4564,2010-02-18 07:29:18.0,2013-03-29 21:36:13.0,Alton,Pendleton,235 Traders Alley,Salem,OR,97332,5039643394,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4565,2010-09-02 05:33:58.0,\N,Frances,Hixon,4816 Jarvis Street,Bakersfield,CA,93296,6617552705,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4566,2010-06-26 03:19:42.0,\N,Mary,Villegas,3290 C Street,San Bernardino,CA,92373,9095935972,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4567,2010-11-24 16:29:58.0,\N,Elizabeth,Obrien,2735 Sumner Street,Bakersfield,CA,93292,6619132769,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4568,2010-02-16 00:11:25.0,2014-03-03 16:40:32.0,Pat,Martin,486 Adonais Way,Fresno,CA,93867,5590777158,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4569,2010-10-06 22:48:43.0,2014-02-03 15:41:48.0,Jessica,Woods,4360 Gandy Street,Sacramento,CA,94290,9165330003,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4570,2010-04-24 14:47:28.0,\N,Ma,Grant,3567 Tail Ends Road,San Diego,CA,92093,6199655529,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4571,2010-09-01 15:56:40.0,\N,Jeannine,Watkins,19 Maple Avenue,Salem,OR,97331,5034399308,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4572,2010-11-09 21:09:22.0,\N,Peter,Gray,4561 Arrowood Drive,Palm Springs,CA,92295,7609392540,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4573,2010-09-08 20:21:19.0,\N,Jason,Collins,2353 Austin Secret Lane,San Francisco,CA,94157,4154344277,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4574,2010-06-18 02:06:53.0,\N,Mary,Settle,4516 Cliffside Drive,Anaheim,CA,92857,7141499730,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4575,2010-09-09 01:29:29.0,\N,Deann,Nelson,470 Bailey Drive,San Bernardino,CA,92324,9098188384,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4576,2010-09-03 06:21:46.0,\N,Stephen,Coleman,4336 Bernardo Street,Sacramento,CA,95770,9166035181,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4577,2010-03-04 19:14:02.0,\N,Clinton,Post,825 Dola Mine Road,Alhambra,CA,91872,6265172722,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4578,2010-02-11 11:52:39.0,2011-11-25 21:17:18.0,Claire,Burbank,4037 Ford Street,San Jose,CA,95190,4082820343,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4579,2010-01-27 05:54:16.0,2013-11-20 14:45:45.0,Brenda,Hall,3928 Peck Court,Fresno,CA,93851,5594206987,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4580,2010-04-18 01:37:44.0,\N,William,Noble,3448 Kooter Lane,San Mateo,CA,94463,6503792265,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4581,2010-10-01 17:43:04.0,\N,Bobby,Glover,3859 Wilson Avenue,Inglewood,CA,90347,3109701745,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4582,2010-11-18 08:21:54.0,2012-05-08 11:47:38.0,Virginia,Powers,3238 Fannie Street,Fresno,CA,93605,5593929805,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4583,2010-11-16 14:17:57.0,2014-03-03 11:19:46.0,Roseann,Villegas,1931 Camden Street,Anaheim,CA,92806,7142888476,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4584,2010-02-10 22:33:28.0,2014-02-16 07:52:00.0,Lillie,Johnson,3370 Reeves Street,Fresno,CA,93645,5598509548,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4585,2010-01-16 20:57:32.0,\N,Victoria,Douglas,1267 Shinn Street,Eugene,OR,97407,5411034926,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4586,2010-11-23 03:28:05.0,\N,Douglas,Chism,1364 Birch Street,Long Beach,CA,90872,5620003689,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4587,2010-03-16 18:20:47.0,\N,Charles,Christensen,4219 Pinewood Avenue,Richmond,CA,94800,5109179272,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4588,2010-12-06 09:30:05.0,\N,Barbara,Gross,3312 Liberty Street,Bend,OR,97733,5418942505,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4589,2010-07-08 02:16:37.0,2011-12-22 22:10:08.0,Brandon,Fonseca,484 Tree Frog Lane,San Mateo,CA,94490,6508308064,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4590,2010-12-25 20:04:19.0,2013-12-12 11:49:52.0,Priscilla,Goley,1494 McDowell Street,Mojave,CA,93571,6611583995,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4591,2010-08-17 16:14:42.0,2013-11-26 11:49:44.0,Salvador,Ortiz,173 Platinum Drive,Sacramento,CA,95640,9169840222,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4592,2010-10-09 20:31:01.0,\N,Craig,Nixon,3715 John Calvin Drive,Long Beach,CA,90686,5620659520,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4593,2010-11-05 05:20:45.0,\N,Norma,Rosario,3814 Jones Avenue,Van Nuys,CA,91463,8189465875,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4594,2010-12-30 02:30:19.0,\N,Veronica,Farmer,482 Norman Street,Riverside,CA,92532,9514846989,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4595,2010-09-10 06:58:55.0,\N,Jackson,Ramos,174 Sweetwood Drive,Oakland,CA,94668,5104281663,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4596,2010-04-21 23:39:47.0,\N,Angela,Wilson,3654 Trainer Avenue,Anaheim,CA,92819,7140425520,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4597,2010-04-30 18:32:46.0,2013-11-04 23:22:45.0,Kristin,Poe,3693 Sun Valley Road,Oakland,CA,94680,5106680776,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4598,2010-11-15 14:42:00.0,\N,Kenneth,Hall,289 Coulter Lane,Palo Alto,CA,94358,6500922489,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4599,2010-05-22 04:42:57.0,2014-01-01 01:10:33.0,Amanda,Wood,886 Corpening Drive,Salem,OR,97370,5034076705,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4600,2010-07-24 07:58:04.0,2012-12-08 22:57:26.0,Jose,Avitia,888 Berkshire Circle,Sacramento,CA,94246,9167977642,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4601,2010-04-17 00:36:47.0,\N,James,Robinson,4435 Green Gate Lane,Glendale,CA,91217,7476029514,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4602,2010-06-16 10:37:21.0,\N,Greg,Rentschler,3335 Oak Ridge Drive,Industry,CA,91740,6261539326,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4603,2010-11-29 22:05:29.0,\N,Alfreda,Jones,4212 Pringle Drive,San Jose,CA,95026,4088874139,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4604,2010-01-09 21:28:50.0,\N,John,Thomas,214 Earnhardt Drive,Fresno,CA,93710,5591933945,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4605,2010-01-24 08:58:19.0,\N,Marilyn,Watkins,1938 Ruckman Road,Palo Alto,CA,94398,6506564570,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4606,2010-08-06 08:25:31.0,\N,Toni,Burns,2780 North Street,Fresno,CA,93706,5597117514,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4607,2010-11-12 03:14:15.0,\N,Paula,Grantham,3582 Viking Drive,Eugene,OR,97455,5416517678,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4608,2010-06-06 03:48:21.0,\N,Warren,Harris,223 Olive Street,Portland,OR,97080,5034353484,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4609,2010-02-22 10:54:16.0,2014-01-25 07:15:18.0,Tyra,Taylor,2927 Bassell Avenue,Pasadena,CA,91047,6268159187,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4610,2010-06-26 15:08:06.0,2014-03-13 12:12:13.0,Kathryn,Powers,482 Davis Lane,Santa Ana,CA,92759,6576522420,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4611,2010-08-11 15:11:38.0,\N,Louise,Ventura,923 Kessla Way,Medford,OR,97510,5410392582,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4612,2010-07-05 15:29:06.0,\N,Barbie,Stout,1265 Agriculture Lane,Stockton,CA,95398,2093125561,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4613,2010-12-14 21:37:18.0,2014-02-07 16:14:50.0,Mamie,Blair,4186 Hamill Avenue,Fresno,CA,93777,5596409629,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4614,2010-12-11 09:37:41.0,\N,Harold,Dobson,2466 Gladwell Street,Fresno,CA,93602,5597912692,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4615,2010-01-15 18:37:57.0,\N,Glenn,Correia,4394 Linda Street,Long Beach,CA,90698,5621140329,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4616,2010-08-20 01:54:52.0,\N,Elbert,Nino,34 Hidden Pond Road,Berkeley,CA,94768,5106137661,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4617,2010-01-29 22:02:58.0,2014-02-19 17:57:50.0,Adrienne,Villa,2946 Kessla Way,Stockton,CA,95222,2098073197,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4618,2010-09-16 19:41:10.0,2014-02-18 11:46:38.0,Michael,Mortensen,2937 Oak Lane,Fresno,CA,93805,5591134588,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4619,2010-07-13 02:25:30.0,2014-02-24 15:03:22.0,Lyle,Barnett,4091 Tecumsah Lane,Long Beach,CA,90619,5629200365,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4620,2010-05-22 13:27:34.0,2014-03-12 14:19:07.0,Eddie,Green,4028 Romines Mill Road,Klamath Falls,OR,97627,5418465527,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4621,2010-05-15 00:44:36.0,2014-01-13 18:38:06.0,Brenda,Rehm,4398 Anmoore Road,San Bernardino,CA,92372,9099931894,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4622,2010-04-04 14:45:47.0,\N,Gloria,Boeding,465 Lindale Avenue,Sacramento,CA,95693,9165009009,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4623,2010-02-08 21:01:21.0,2014-01-30 15:38:20.0,Teresa,Drake,2945 Park Avenue,Portland,OR,97015,5035416685,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4624,2010-11-22 08:13:46.0,\N,Daniel,Warner,1342 Bluff Street,San Francisco,CA,94076,4153578942,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4625,2010-09-30 19:38:55.0,\N,Alta,Escamilla,2533 Caynor Circle,Sacramento,CA,95884,9161802194,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4626,2010-06-22 23:05:04.0,\N,William,Davison,4164 Michael Street,Pasadena,CA,91089,6263122339,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4627,2010-10-01 16:25:18.0,\N,Gary,Wiggins,4559 Whiteman Street,Anaheim,CA,92830,7146114405,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4628,2010-09-19 23:46:13.0,2014-02-16 21:17:52.0,Richard,Snoddy,4188 Lindale Avenue,Burbank,CA,91589,8189439752,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4629,2010-05-19 13:55:49.0,2014-01-01 13:12:34.0,Frank,Krajewski,757 Walnut Drive,Long Beach,CA,90645,5620393928,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4630,2010-10-23 20:53:59.0,2014-01-28 06:42:52.0,Gretchen,Trudeau,2616 Neuport Lane,Sacramento,CA,95739,9161083495,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4631,2010-07-29 05:29:54.0,2014-02-08 07:04:24.0,John,Lopez,1583 Jett Lane,Pendleton,OR,97885,5411608474,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
4632,2010-03-13 08:28:18.0,\N,Lillie,Richardson,2892 Haven Lane,Oakland,CA,94625,5101981067,2014-03-18 13:29:55.0,2014-03-18 13:29:55.0
